,ND_1,ND_2,ND_3,HF_1,HF_2,HF_3,KO_1,KO_2,KO_3,ND_KO_pvalue,ND_KO_pvalue_corr,HF_KO_pvalue,HF_KO_pvalue_corr,HF_ND_pvalue,HF_ND_pvalue_corr,log10_ND_KO_pvalue,log10_HF_KO_pvalue,log10_HF_ND_pvalue,mean_ND,mean_HF,mean_KO,log2_fc_HF_ND,log2_fc_ND_KO,log2_fc_HF_KO
152,35184.66555798242,41459.418824593195,42033.25953890046,36622.75876342951,39244.753038034796,39118.92286757197,38743.88371273306,37200.383669094525,39836.410424751535,0.6989902210562365,1.0,0.8286586174064189,1.0,0.6288051587190127,1.0,0.15552890003546702,0.08162434895742399,0.20148390400107422,41459.418824593195,39118.92286757197,38743.88371273306,-0.0838332464934408,0.0977313150822572,0.013898068588816483
153,1373050.9367070985,1441862.3810888384,1380702.8945013592,1277236.3225350748,1375314.5226593697,1382024.0161866262,1278541.0928984445,1491618.7742145746,1405512.252332577,0.9241614280537402,1.0,0.5414589207274716,1.0,0.2533070266326851,1.0,0.034252161691577444,0.26643448673602366,0.5963527628921379,1380702.8945013592,1375314.5226593697,1405512.252332577,-0.005641319384772048,-0.025693122479493926,-0.031334441864266
154,1201843.1183721512,1265131.302953031,1195783.846854573,1043107.2259658731,1189385.5147349802,1145800.0081606435,1002920.1063987631,1274211.984683367,1159981.2760565905,0.40937901301552887,1.0,0.8378551905589803,1.0,0.12338445334780353,1.0,0.3878744253891304,0.07683103551720971,0.9087395587032139,1201843.1183721512,1145800.0081606435,1159981.2760565905,-0.06889333414080658,0.051147069151349984,-0.017746264989456605
155,707749.966998151,742806.3617583567,676255.8783051206,622620.2665455088,661827.7650393142,653954.366834237,571461.091195047,752495.7469326486,681640.2480495748,0.5109891780712112,1.0,0.6996529990268525,1.0,0.05016086297302041,1.0,0.2915882974263917,0.15511729994649823,1.299635000462889,707749.966998151,653954.366834237,681640.2480495748,-0.1140498093910469,0.05422925357948966,-0.05982055581155736
156,264190.888006797,262934.48167332646,293297.01136512915,311143.2954367193,276372.8999715745,287523.2313073943,330646.2090951631,288854.7482638853,311791.1455387778,0.07731752146731807,1.0,0.30218668562274764,1.0,0.27087914862014495,1.0,1.1117220764013718,0.5197246746361547,0.567224424231279,264190.888006797,287523.2313073943,311791.1455387778,0.12209781904653846,-0.23899924934228003,-0.11690143029574165
157,113981.67564795012,119509.6912947086,119285.94549571542,109047.0633862493,122136.74723662891,122438.99185231338,107045.855948598,119934.07698724355,136889.14089455784,0.6968801947053822,1.0,0.742624816228969,1.0,0.9557175226220515,1.0,0.15684187792864346,0.12923054208639553,0.019670451337374908,119285.94549571542,122136.74723662891,119934.07698724355,0.03407325686011644,-0.007817559474595592,0.02625569738552099
158,26445.442945338185,24887.120013656222,24825.162817188728,31019.788103252064,25977.661291826527,28168.577264752144,31398.546717867244,25781.522458357802,28123.09446538382,0.1497556467041339,1.0,0.9843270134995797,1.0,0.12529821471744132,1.0,0.8246167930707929,0.006860596116659918,0.9020551169059894,24887.120013656222,28168.577264752144,28123.09446538382,0.17868740960021595,-0.17635605857236597,0.00233135102784998
159,28481.3006202062,26783.218867911135,29047.984717061565,25470.57630135258,28222.72244193395,31786.893079996284,24728.358599815365,33646.00286971461,33730.79495712975,0.4442223553949678,1.0,0.5625394028774604,1.0,0.8515925756334448,1.0,0.35239958946072375,0.24984705214474165,0.06976813348956502,28481.3006202062,28222.72244193395,33646.00286971461,-0.013157868567313874,-0.24042009390905744,-0.25357796247637127
160,177081.0277159813,163880.47261391135,173835.6023555686,184290.92743806163,172657.3989525272,195623.00664651685,182502.28539216667,178730.00155935742,195225.50193910973,0.0950113283784593,1.0,0.8834989498320303,1.0,0.17858828425204673,1.0,1.0222246098801993,0.053793962379543536,0.7481470350979655,173835.6023555686,184290.92743806163,182502.28539216667,0.08426146627150614,-0.0701909471141396,0.014070519157366363
161,85979.45572885711,88927.69430580385,77413.527511173,75419.97065651599,84400.74756707679,83758.44623040501,66465.0488520029,91818.33430242729,89392.33533557864,0.8686550760892369,1.0,0.8812550154023285,1.0,0.5529676561104233,1.0,0.061152638152078706,0.05489839833489085,0.2573002704739032,85979.45572885711,83758.44623040501,89392.33533557864,-0.03775729807945484,-0.0561591596311674,-0.09391645771062224
162,90025.75815338672,90900.87799201162,92158.3114579589,80420.4713532335,82911.86999147234,88535.16823885348,71794.36537875589,92287.78082310011,94198.01794145141,0.5306051254832043,1.0,0.7914461969588646,1.0,0.04622943826223046,1.0,0.2752285591815796,0.10157860342713029,1.3350813836784177,90900.87799201162,82911.86999147234,92287.78082310011,-0.13271557072815562,-0.021845414230075938,-0.15456098495823162
163,8985.633865201075,8885.812994526103,8002.305988096978,8895.422666642686,7658.2333404891815,10054.738618544396,7190.040970495703,7982.392565163327,8547.112105244449,0.2262431769943339,1.0,0.29300570679300114,1.0,0.7631958696709036,1.0,0.6454245093090225,0.5331239209272087,0.11736398864985867,8885.812994526103,8895.422666642686,7982.392565163327,0.0015593773032540437,0.15468254884871757,0.1562419261519718
164,54298.950191001175,66537.37080027904,85052.03914723107,93929.7016877391,87946.76970557644,64040.55571431314,122104.15026916025,62225.186362785695,76780.63084984568,0.41211544989743654,1.0,0.8144832963556553,1.0,0.35533810154695833,1.0,0.3849811037975949,0.0891178178931669,0.4493582222759047,66537.37080027904,87946.76970557644,76780.63084984568,0.40246572854105916,-0.2065775540117958,0.19588817452926338
